transaction_id,user_id,transaction_date,amount,merchant_category,location,time_of_day,multiple_transactions,high_risk_merchant,unusual_location,device_type,payment_method,is_fraud
TXN00008582,USER3892,2024-06-19 04:59:46,46081.69,Others,Uttar Pradesh,9,2,0,0,Desktop,Wallet,0
TXN00008583,USER2198,2024-09-16 05:30:46,17915.71,Education,Haryana,20,2,0,0,Mobile,Wallet,0
TXN00008584,USER9011,2024-12-06 12:18:46,16257.27,Groceries,Haryana,3,4,0,0,Mobile,Wallet,0
TXN00008585,USER3372,2024-01-23 10:22:46,36159.34,Others,Rajasthan,15,4,0,0,Mobile,Wallet,0
TXN00008586,USER2892,2024-01-26 20:06:46,57378.95,Healthcare,Tripura,0,0,0,0,Mobile,Wallet,0
TXN00008587,USER6790,2024-01-25 16:18:46,41748.9,Groceries,Kerala,12,3,0,0,Mobile,UPI,0
TXN00008588,USER2883,2024-03-06 04:00:46,59720.05,Healthcare,Tripura,18,1,0,0,Mobile,UPI,0
TXN00008589,USER6467,2024-10-10 14:59:46,70577.23,Bills,Uttar Pradesh,13,0,0,0,Desktop,Card,0
TXN00008590,USER1797,2024-02-05 07:54:46,74874.03,Travel,Bihar,12,0,0,0,Mobile,UPI,0
TXN00008591,USER9209,2024-09-24 00:02:46,40155.46,Groceries,Meghalaya,3,0,0,0,Mobile,UPI,0
TXN00008592,USER9235,2024-09-10 15:03:46,71728.63,Fashion,Maharashtra,9,4,0,0,Mobile,UPI,1
TXN00008593,USER1154,2024-03-28 05:55:46,14236.28,Electronics,Maharashtra,7,0,0,0,Mobile,Wallet,0
TXN00008594,USER5962,2024-06-02 05:58:46,51358.31,Groceries,Arunachal Pradesh,8,3,0,0,Mobile,UPI,0
TXN00008595,USER5080,2024-10-07 17:43:46,7344.22,Electronics,Mizoram,13,0,0,0,Mobile,Wallet,0
TXN00008596,USER9050,2024-04-12 07:25:46,24486.15,Food,Telangana,7,1,0,0,Mobile,UPI,0
TXN00008597,USER6947,2024-01-15 19:34:46,58360.35,Others,Haryana,0,0,0,0,Mobile,UPI,0
TXN00008598,USER5320,2024-02-20 17:31:46,74068.03,Shopping,Uttarakhand,10,4,1,0,Desktop,Wallet,1
TXN00008599,USER2892,2024-01-26 15:32:46,9621.41,Entertainment,Gujarat,15,4,0,0,Mobile,Wallet,0
TXN00008600,USER4424,2024-10-20 06:45:46,20786.28,Bills,Madhya Pradesh,0,1,0,0,Mobile,UPI,0
TXN00008601,USER3015,2024-11-16 23:06:46,99190.63,Fashion,Delhi,18,0,0,0,Mobile,Wallet,0
TXN00008602,USER7673,2024-08-20 16:51:46,33832.0,Healthcare,Karnataka,19,0,0,1,Mobile,UPI,0
TXN00008603,USER7032,2024-09-02 09:22:46,28475.67,Education,Odisha,17,0,0,0,Mobile,Wallet,0
TXN00008604,USER5833,2024-09-12 20:49:46,8617.18,Shopping,Odisha,6,4,0,0,Mobile,UPI,0
TXN00008605,USER1565,2024-07-21 22:07:46,69514.79,Groceries,Jharkhand,8,0,0,0,Mobile,UPI,0
TXN00008606,USER8412,2024-05-08 02:10:46,50874.51,Shopping,Telangana,5,4,0,0,Mobile,UPI,0
TXN00008607,USER3018,2024-01-10 12:22:46,15839.33,Education,West Bengal,19,4,1,0,Mobile,UPI,0
TXN00008608,USER3314,2024-06-08 12:08:46,63326.53,Shopping,Karnataka,5,3,0,0,Tablet,Card,0
TXN00008609,USER5412,2024-05-21 23:12:46,52623.46,Entertainment,Meghalaya,0,2,0,0,Desktop,Wallet,0
TXN00008610,USER4883,2024-11-10 18:48:46,56538.04,Travel,Haryana,5,4,0,0,Tablet,Wallet,0
TXN00008611,USER9216,2024-02-17 21:44:46,99486.0,Food,Arunachal Pradesh,15,2,0,0,Desktop,UPI,0
TXN00008612,USER7739,2023-12-30 15:44:46,2958.41,Education,Maharashtra,3,3,0,0,Mobile,UPI,0
TXN00008613,USER8902,2024-11-15 11:22:46,91505.72,Groceries,Mizoram,2,2,0,0,Desktop,UPI,0
TXN00008614,USER2189,2024-01-14 15:26:46,84204.89,Entertainment,Mizoram,21,2,0,0,Desktop,UPI,0
TXN00008615,USER8156,2024-10-03 17:17:46,41592.75,Travel,Karnataka,8,1,0,0,Desktop,Card,0
TXN00008616,USER8342,2024-10-09 13:15:46,88106.54,Groceries,Andhra Pradesh,23,1,0,0,Mobile,Wallet,0
TXN00008617,USER7884,2024-09-01 07:35:46,64891.27,Groceries,Odisha,23,2,0,0,Mobile,UPI,0
TXN00008618,USER4157,2024-07-29 00:36:46,88946.52,Bills,Andhra Pradesh,21,4,0,0,Mobile,UPI,0
TXN00008619,USER6520,2024-06-25 06:39:46,59513.62,Travel,Telangana,7,0,0,0,Desktop,UPI,0
TXN00008620,USER2741,2024-04-16 00:39:46,21693.31,Others,Telangana,6,0,0,1,Mobile,UPI,0
TXN00008621,USER4688,2024-01-29 00:17:46,57664.52,Fashion,Tripura,11,3,0,0,Mobile,Wallet,0
TXN00008622,USER8485,2024-05-16 05:47:46,17988.32,Electronics,Bihar,0,4,0,0,Mobile,Wallet,1
TXN00008623,USER6369,2024-12-09 23:40:46,14168.71,Groceries,Telangana,21,2,1,0,Tablet,Wallet,0
TXN00008624,USER6644,2024-05-30 16:36:46,65440.72,Bills,Gujarat,11,1,0,0,Desktop,UPI,0
TXN00008625,USER5023,2024-07-22 05:24:46,94752.91,Others,Punjab,15,0,0,0,Tablet,UPI,0
TXN00008626,USER1716,2024-09-26 01:58:46,58890.75,Healthcare,Andhra Pradesh,13,2,0,0,Mobile,UPI,0
TXN00008627,USER4967,2024-08-09 11:08:46,79599.18,Shopping,West Bengal,10,0,0,0,Mobile,UPI,0
TXN00008628,USER8423,2024-05-22 05:38:46,16919.6,Healthcare,Karnataka,19,1,0,0,Tablet,Card,0
TXN00008629,USER7450,2024-09-30 01:47:46,65455.62,Shopping,Madhya Pradesh,18,1,0,0,Mobile,UPI,0
TXN00008630,USER4215,2024-06-18 22:33:46,73324.45,Electronics,Assam,18,4,0,0,Mobile,Wallet,0
TXN00008631,USER8825,2024-09-06 15:04:46,4257.29,Groceries,Telangana,12,2,1,0,Mobile,UPI,0
TXN00008632,USER1390,2024-03-22 17:35:46,9806.72,Healthcare,Haryana,11,2,0,0,Mobile,Wallet,0
TXN00008633,USER4037,2024-06-07 14:58:46,78179.93,Healthcare,Kerala,9,3,0,0,Tablet,Wallet,0
TXN00008634,USER1232,2024-02-16 12:41:46,44051.01,Shopping,Arunachal Pradesh,14,3,0,0,Mobile,UPI,0
TXN00008635,USER4131,2024-12-03 09:16:46,40617.54,Food,Tamil Nadu,12,1,1,0,Mobile,UPI,0
TXN00008636,USER8634,2024-08-27 06:36:46,92044.92,Fashion,Andhra Pradesh,12,4,1,0,Tablet,UPI,1
TXN00008637,USER1233,2024-12-17 16:11:46,99197.39,Travel,Punjab,23,2,0,0,Tablet,Card,0
TXN00008638,USER2391,2024-02-22 13:12:46,76462.02,Education,Maharashtra,14,4,0,0,Mobile,Card,0
TXN00008639,USER1889,2024-02-13 06:08:46,79280.12,Electronics,Manipur,16,1,0,0,Desktop,UPI,0
TXN00008640,USER8902,2024-04-11 16:34:46,20911.27,Others,Tamil Nadu,22,1,0,0,Mobile,Card,0
TXN00008641,USER1745,2024-10-26 01:56:46,19303.32,Education,Bihar,10,3,0,0,Mobile,Wallet,0
TXN00008642,USER1427,2024-03-20 21:47:46,98070.21,Groceries,Punjab,9,3,0,0,Mobile,UPI,0
TXN00008643,USER1731,2024-12-21 12:14:46,69539.66,Food,Uttarakhand,3,2,0,0,Mobile,Wallet,0
TXN00008644,USER1799,2024-01-04 01:40:46,68702.31,Food,Gujarat,16,4,0,0,Mobile,Wallet,0
TXN00008645,USER7507,2024-08-04 19:49:46,28690.18,Fashion,Andhra Pradesh,13,1,0,0,Mobile,UPI,0
TXN00008646,USER8025,2024-06-18 09:02:46,88659.29,Healthcare,Chhattisgarh,1,3,1,0,Tablet,UPI,0
TXN00008647,USER8624,2024-10-03 19:10:46,4539.6,Electronics,Maharashtra,6,4,0,0,Desktop,Wallet,0
TXN00008648,USER9326,2024-08-24 20:00:46,27531.58,Groceries,Goa,15,1,0,0,Mobile,UPI,0
TXN00008649,USER6383,2024-05-29 19:55:46,18096.12,Shopping,Tamil Nadu,16,4,0,0,Tablet,UPI,0
TXN00008650,USER7207,2024-05-20 15:33:46,71138.5,Electronics,Gujarat,21,0,0,1,Mobile,UPI,0
TXN00008651,USER3538,2024-08-14 19:19:46,71563.46,Healthcare,Kerala,3,0,0,0,Mobile,UPI,0
TXN00008652,USER4718,2024-05-17 14:29:46,53519.68,Travel,Gujarat,2,3,0,0,Mobile,UPI,0
TXN00008653,USER9232,2024-05-21 22:38:46,625.43,Food,Nagaland,22,0,0,0,Tablet,Card,0
TXN00008654,USER4367,2024-05-12 15:23:46,87388.16,Travel,Sikkim,4,1,0,0,Mobile,UPI,0
TXN00008655,USER6008,2024-01-12 06:24:46,95563.15,Food,Meghalaya,5,3,0,0,Mobile,Card,0
TXN00008656,USER6229,2024-04-08 15:53:46,20311.01,Others,Himachal Pradesh,22,4,0,0,Mobile,UPI,0
TXN00008657,USER8388,2024-08-09 09:23:46,84239.05,Fashion,Gujarat,5,2,0,0,Mobile,Wallet,0
TXN00008658,USER3415,2024-03-07 07:10:46,97331.32,Food,Tamil Nadu,5,0,0,0,Desktop,Wallet,0
TXN00008659,USER8171,2024-12-24 07:42:46,32764.71,Entertainment,Delhi,18,0,0,0,Mobile,UPI,0
TXN00008660,USER3949,2024-07-29 14:59:46,18587.18,Groceries,Maharashtra,10,3,0,0,Tablet,UPI,0
TXN00008661,USER5261,2024-11-27 16:43:46,97756.25,Travel,Arunachal Pradesh,18,1,0,1,Mobile,UPI,0
TXN00008662,USER6145,2024-09-29 08:41:46,6068.35,Electronics,Delhi,13,0,0,0,Desktop,UPI,0
TXN00008663,USER4466,2024-04-14 19:59:46,27668.47,Bills,Madhya Pradesh,14,4,0,0,Mobile,Wallet,0
TXN00008664,USER4088,2024-07-25 18:54:46,74228.72,Bills,Gujarat,4,1,0,0,Mobile,UPI,0
TXN00008665,USER2115,2024-05-05 15:40:46,61773.61,Healthcare,Tripura,22,0,0,0,Mobile,UPI,0
TXN00008666,USER5578,2024-11-01 11:06:46,68482.62,Electronics,Odisha,11,0,0,0,Mobile,UPI,0
TXN00008667,USER3590,2024-12-01 19:06:46,70838.34,Shopping,Arunachal Pradesh,12,4,0,0,Mobile,UPI,0
TXN00008668,USER8372,2024-08-31 06:52:46,68645.81,Electronics,Goa,21,0,0,0,Mobile,Wallet,0
TXN00008669,USER4573,2024-04-07 07:26:46,34289.9,Food,Kerala,17,1,0,0,Mobile,UPI,0
TXN00008670,USER3978,2024-01-15 19:06:46,31218.87,Travel,Delhi,2,2,0,0,Mobile,Card,0
TXN00008671,USER8313,2024-06-13 11:21:46,42903.81,Bills,Arunachal Pradesh,11,2,0,0,Mobile,UPI,0
TXN00008672,USER8022,2024-10-20 00:28:46,80787.59,Fashion,Mizoram,4,0,0,0,Mobile,Card,0
TXN00008673,USER5975,2024-06-18 20:00:46,93833.28,Entertainment,Uttar Pradesh,12,3,0,0,Mobile,UPI,0
TXN00008674,USER5925,2024-08-04 08:29:46,45579.09,Bills,Kerala,22,1,0,0,Desktop,Wallet,0
TXN00008675,USER9047,2024-06-17 18:07:46,8668.04,Fashion,Punjab,12,2,1,0,Tablet,UPI,0
TXN00008676,USER9090,2024-01-20 03:26:46,93836.02,Bills,Himachal Pradesh,5,3,0,0,Desktop,Card,0
TXN00008677,USER9051,2024-01-27 21:54:46,8134.78,Bills,Uttar Pradesh,15,2,0,0,Mobile,Wallet,0
TXN00008678,USER6292,2024-04-25 20:39:46,15995.05,Fashion,Maharashtra,2,3,0,0,Mobile,UPI,0
TXN00008679,USER7645,2024-05-16 03:42:46,86781.03,Fashion,Assam,6,0,0,0,Mobile,UPI,0
TXN00008680,USER6403,2024-08-02 18:41:46,55192.71,Fashion,Assam,20,3,0,0,Desktop,UPI,0
TXN00008681,USER4430,2024-05-06 23:44:46,35333.35,Bills,Sikkim,9,0,0,0,Desktop,UPI,0
TXN00008682,USER2995,2024-12-22 01:59:46,93097.88,Others,Delhi,3,3,0,0,Mobile,UPI,0
TXN00008683,USER7030,2024-05-17 05:27:46,96054.59,Food,Meghalaya,11,3,0,0,Mobile,UPI,0
TXN00008684,USER4891,2024-10-30 09:34:46,33143.19,Others,Goa,5,3,0,0,Desktop,Wallet,0
TXN00008685,USER8145,2024-12-21 03:56:46,86855.57,Shopping,Haryana,17,1,0,0,Mobile,Wallet,0
TXN00008686,USER9498,2024-10-11 07:04:46,67885.03,Fashion,Madhya Pradesh,6,2,1,0,Tablet,Wallet,0
TXN00008687,USER3102,2024-03-20 02:43:46,27521.69,Others,Uttar Pradesh,1,3,0,0,Mobile,UPI,0
TXN00008688,USER4030,2024-07-10 00:57:46,94149.12,Education,Sikkim,22,0,0,0,Mobile,Wallet,0
TXN00008689,USER9524,2024-01-16 13:52:46,6400.6,Travel,Haryana,7,3,0,0,Tablet,Wallet,0
TXN00008690,USER9107,2024-10-27 11:03:46,31862.44,Healthcare,Haryana,17,1,0,0,Mobile,Card,0
TXN00008691,USER1242,2024-09-07 10:48:46,39686.53,Education,Gujarat,23,1,0,0,Mobile,Wallet,0
TXN00008692,USER2884,2024-02-26 14:47:46,69096.26,Others,Chhattisgarh,12,1,0,0,Mobile,Wallet,0
TXN00008693,USER9015,2024-11-25 16:28:46,3939.46,Groceries,Punjab,22,3,0,0,Mobile,UPI,0
TXN00008694,USER7747,2024-05-27 14:26:46,88988.71,Groceries,Andhra Pradesh,2,3,0,0,Mobile,Wallet,0
TXN00008695,USER9494,2023-12-31 05:14:46,65944.38,Others,Madhya Pradesh,12,3,0,0,Mobile,Wallet,0
TXN00008696,USER5330,2024-03-13 11:07:46,27574.78,Travel,Sikkim,6,2,0,0,Desktop,UPI,0
TXN00008697,USER8863,2024-06-19 03:07:46,65868.38,Electronics,Haryana,0,3,0,0,Mobile,Card,0
TXN00008698,USER4109,2024-02-26 12:07:46,53738.7,Travel,Karnataka,17,4,1,0,Mobile,UPI,0
TXN00008699,USER3186,2024-04-20 13:46:46,33693.95,Bills,Punjab,20,1,0,0,Mobile,Wallet,0
TXN00008700,USER2550,2024-11-12 03:41:46,2956.79,Groceries,Gujarat,15,3,0,0,Tablet,UPI,0
TXN00008701,USER1646,2024-04-12 00:06:46,55154.96,Shopping,Odisha,10,2,0,0,Desktop,UPI,0
TXN00008702,USER7144,2024-10-19 14:26:46,8309.93,Others,Delhi,16,0,0,0,Mobile,UPI,0
TXN00008703,USER5656,2024-11-29 22:21:46,81036.62,Electronics,Rajasthan,4,1,0,0,Mobile,UPI,0
TXN00008704,USER9904,2024-08-07 00:55:46,8943.71,Healthcare,Gujarat,5,3,0,0,Tablet,UPI,0
TXN00008705,USER1537,2024-04-02 15:16:46,42931.05,Others,Meghalaya,13,3,0,0,Mobile,UPI,0
TXN00008706,USER7572,2024-02-06 03:16:46,43511.72,Shopping,Kerala,13,0,0,0,Desktop,Card,0
TXN00008707,USER1234,2024-04-27 14:18:46,55664.55,Groceries,Karnataka,18,2,1,0,Tablet,UPI,0
TXN00008708,USER7539,2024-11-06 07:21:46,4046.84,Healthcare,Tripura,4,4,1,0,Mobile,UPI,0
TXN00008709,USER2374,2024-07-07 21:55:46,20462.86,Bills,Himachal Pradesh,17,0,0,0,Mobile,UPI,0
TXN00008710,USER2909,2024-10-28 17:48:46,20030.17,Bills,Gujarat,10,2,0,0,Mobile,UPI,0
TXN00008711,USER8218,2024-06-23 05:04:46,59937.16,Healthcare,Punjab,23,2,0,0,Mobile,Wallet,0
TXN00008712,USER1080,2024-12-21 06:57:46,26437.19,Travel,Sikkim,11,3,0,0,Mobile,UPI,0
TXN00008713,USER3083,2024-03-20 03:08:46,14505.08,Travel,Delhi,18,3,0,0,Mobile,UPI,0
TXN00008714,USER2690,2024-10-19 13:38:46,1933.47,Shopping,Maharashtra,20,1,0,0,Desktop,UPI,0
TXN00008715,USER1756,2024-10-13 08:25:46,84070.43,Education,Bihar,16,3,0,1,Mobile,Wallet,0
TXN00008716,USER3670,2024-05-08 18:53:46,97157.66,Food,Assam,20,3,0,0,Mobile,Wallet,0
TXN00008717,USER4751,2024-08-26 06:43:46,70355.87,Travel,Himachal Pradesh,16,2,0,1,Desktop,UPI,0
TXN00008718,USER9659,2024-02-08 15:50:46,41329.97,Healthcare,Chhattisgarh,1,3,0,0,Mobile,UPI,0
TXN00008719,USER6261,2024-08-16 18:00:46,12288.89,Fashion,Telangana,5,3,0,0,Mobile,Card,0
TXN00008720,USER7852,2024-04-01 17:34:46,47562.97,Fashion,Assam,18,3,0,0,Mobile,Card,0
TXN00008721,USER2494,2024-08-16 06:42:46,45786.44,Others,Tripura,5,4,0,0,Mobile,UPI,0
TXN00008722,USER6740,2024-11-24 18:48:46,42045.64,Education,Andhra Pradesh,0,4,0,0,Mobile,UPI,0
TXN00008723,USER9055,2024-02-02 13:06:46,37892.53,Electronics,Nagaland,13,1,0,0,Mobile,UPI,0
TXN00008724,USER1901,2024-05-29 06:27:46,49725.67,Education,Madhya Pradesh,22,0,0,0,Desktop,UPI,0
TXN00008725,USER1672,2024-03-06 15:36:46,7410.75,Healthcare,Bihar,1,2,0,0,Mobile,UPI,0
TXN00008726,USER9630,2024-02-10 05:59:46,3925.63,Fashion,Nagaland,20,1,0,0,Mobile,UPI,0
TXN00008727,USER1444,2024-01-06 08:21:46,6489.63,Shopping,Himachal Pradesh,20,2,0,0,Desktop,UPI,0
TXN00008728,USER9655,2024-01-27 10:48:46,20079.85,Shopping,Delhi,11,0,0,0,Mobile,Wallet,0
TXN00008729,USER3198,2024-12-08 21:25:46,27879.22,Others,Gujarat,16,0,0,0,Tablet,UPI,0
TXN00008730,USER3287,2024-09-26 21:19:46,17028.82,Education,Manipur,22,1,0,0,Mobile,Wallet,0
TXN00008731,USER5008,2024-03-15 09:42:46,25266.48,Healthcare,Madhya Pradesh,3,4,0,0,Desktop,UPI,0
TXN00008732,USER1496,2024-05-11 11:02:46,18665.16,Food,Arunachal Pradesh,3,4,0,0,Mobile,UPI,0
TXN00008733,USER2463,2024-11-18 23:17:46,15159.25,Electronics,Karnataka,6,4,0,0,Desktop,UPI,0
TXN00008734,USER7828,2024-09-03 07:41:46,29368.97,Fashion,Uttarakhand,12,3,1,0,Mobile,UPI,0
TXN00008735,USER5253,2024-12-18 22:41:46,39811.51,Healthcare,Bihar,16,3,0,0,Mobile,UPI,0
TXN00008736,USER1493,2024-02-15 03:22:46,74452.25,Electronics,Delhi,13,1,0,0,Tablet,UPI,0
TXN00008737,USER6065,2024-02-01 14:37:46,95559.44,Others,Sikkim,21,3,0,0,Desktop,Wallet,0
TXN00008738,USER6430,2024-06-28 23:15:46,91904.63,Shopping,Nagaland,16,2,0,1,Mobile,UPI,0
TXN00008739,USER2426,2024-02-17 03:48:46,47645.78,Others,Tripura,15,1,0,0,Mobile,UPI,0
TXN00008740,USER2793,2024-03-26 15:17:46,46188.37,Travel,Assam,15,1,0,0,Mobile,Card,0
TXN00008741,USER3723,2024-09-10 22:50:46,12657.22,Fashion,Arunachal Pradesh,5,0,0,0,Mobile,UPI,0
TXN00008742,USER1658,2024-01-12 01:46:46,97176.84,Food,Kerala,1,0,0,0,Mobile,Wallet,0
TXN00008743,USER5761,2024-11-07 13:42:46,76033.77,Groceries,Bihar,16,1,1,0,Desktop,UPI,0
TXN00008744,USER8630,2024-11-15 05:03:46,84772.07,Fashion,Maharashtra,23,4,0,0,Mobile,Card,0
TXN00008745,USER9741,2024-07-23 16:25:46,23492.95,Entertainment,Meghalaya,22,0,0,0,Mobile,Card,0
TXN00008746,USER9834,2024-10-29 07:29:46,40168.49,Food,Rajasthan,1,3,0,0,Mobile,UPI,0
TXN00008747,USER5350,2024-10-27 01:42:46,10354.25,Food,Bihar,17,1,0,0,Mobile,UPI,0
TXN00008748,USER1207,2024-08-24 11:49:46,94087.23,Groceries,Kerala,20,2,0,0,Mobile,Wallet,0
TXN00008749,USER5190,2024-07-09 22:12:46,28654.34,Electronics,Odisha,19,1,0,0,Mobile,UPI,0
TXN00008750,USER2883,2024-07-02 15:40:46,59641.38,Groceries,Odisha,11,2,0,0,Mobile,UPI,0
TXN00008751,USER3886,2024-09-18 10:27:46,15306.78,Entertainment,Kerala,3,0,0,1,Mobile,Wallet,0
TXN00008752,USER1477,2024-03-02 23:11:46,80299.39,Electronics,Manipur,8,4,0,0,Tablet,UPI,0
TXN00008753,USER9953,2024-04-11 10:46:46,18715.83,Food,Delhi,10,2,1,0,Desktop,UPI,0
TXN00008754,USER9381,2024-03-03 01:45:46,80957.5,Groceries,Assam,16,4,0,0,Desktop,UPI,0
TXN00008755,USER7854,2024-04-25 05:25:46,40236.08,Healthcare,Odisha,12,2,0,0,Mobile,UPI,0
TXN00008756,USER1755,2024-02-08 06:56:46,57817.93,Travel,Sikkim,18,4,0,0,Mobile,UPI,0
TXN00008757,USER5931,2024-03-23 05:53:46,27043.91,Entertainment,Manipur,7,2,0,0,Mobile,Wallet,0
TXN00008758,USER6724,2024-08-04 22:49:46,88289.37,Healthcare,Punjab,4,1,1,0,Tablet,UPI,0
TXN00008759,USER5150,2024-02-22 05:04:46,76010.86,Electronics,Delhi,9,1,0,0,Mobile,Wallet,0
TXN00008760,USER5060,2024-04-22 00:37:46,35491.97,Bills,Tamil Nadu,14,0,0,0,Mobile,Card,0
TXN00008761,USER5765,2024-05-16 14:11:46,58577.87,Others,Gujarat,18,1,0,0,Mobile,UPI,0
TXN00008762,USER4612,2024-08-01 22:44:46,12985.95,Food,Bihar,8,3,0,0,Mobile,Wallet,0
TXN00008763,USER7553,2024-03-19 14:22:46,16131.18,Education,Andhra Pradesh,15,0,0,1,Desktop,Card,0
TXN00008764,USER8378,2024-07-11 03:30:46,53414.39,Electronics,Himachal Pradesh,15,1,0,0,Mobile,UPI,0
TXN00008765,USER2689,2024-11-20 11:54:46,64095.82,Others,Gujarat,7,1,0,0,Mobile,Wallet,0
TXN00008766,USER2316,2024-05-07 10:30:46,55787.43,Others,Sikkim,2,3,0,0,Mobile,UPI,0
TXN00008767,USER8130,2024-07-13 04:15:46,55984.86,Food,Chhattisgarh,2,4,0,0,Mobile,Wallet,0
TXN00008768,USER4186,2024-08-23 06:46:46,74254.79,Fashion,Tripura,9,1,0,0,Mobile,Card,0
TXN00008769,USER6789,2024-11-17 07:49:46,90250.51,Fashion,Delhi,11,2,0,0,Mobile,Card,0
TXN00008770,USER2145,2024-07-22 14:13:46,38820.99,Shopping,Himachal Pradesh,14,4,0,0,Mobile,UPI,0
TXN00008771,USER5394,2024-06-29 04:43:46,53739.64,Entertainment,Uttar Pradesh,14,2,0,0,Mobile,UPI,0
TXN00008772,USER8942,2024-07-15 18:14:46,89313.1,Shopping,Uttarakhand,18,4,1,0,Desktop,UPI,1
TXN00008773,USER8548,2024-01-08 09:38:46,46481.44,Shopping,Goa,13,2,0,0,Mobile,UPI,0
TXN00008774,USER1560,2024-08-04 16:11:46,44570.38,Bills,Telangana,10,1,0,0,Tablet,Wallet,0
TXN00008775,USER2912,2024-12-12 05:04:46,76674.79,Healthcare,Tamil Nadu,5,2,1,0,Mobile,UPI,0
TXN00008776,USER2864,2024-11-06 21:45:46,87742.38,Travel,Kerala,11,1,0,0,Mobile,Card,0
TXN00008777,USER1296,2024-05-23 19:11:46,73793.46,Healthcare,Madhya Pradesh,17,3,0,0,Desktop,UPI,0
TXN00008778,USER3409,2024-03-05 05:24:46,10102.43,Bills,Andhra Pradesh,1,2,0,0,Mobile,Wallet,0
TXN00008779,USER8630,2024-06-25 00:49:46,46530.62,Fashion,Manipur,23,0,0,0,Desktop,Wallet,0
TXN00008780,USER2461,2024-11-05 09:39:46,21275.77,Others,Meghalaya,15,0,0,0,Mobile,Card,0
TXN00008781,USER5292,2024-08-17 03:33:46,31803.06,Education,Arunachal Pradesh,3,2,0,0,Mobile,Wallet,0
TXN00008782,USER3268,2024-01-01 19:15:46,46928.56,Healthcare,Himachal Pradesh,3,1,0,0,Desktop,UPI,0
TXN00008783,USER1994,2024-01-13 18:41:46,22230.71,Shopping,Jharkhand,20,4,0,0,Mobile,Wallet,0
TXN00008784,USER7554,2024-02-21 23:23:46,51641.77,Shopping,Punjab,16,3,0,0,Mobile,Card,0
TXN00008785,USER1007,2024-03-05 21:04:46,64363.26,Healthcare,Uttarakhand,19,2,0,0,Mobile,Wallet,0
TXN00008786,USER3515,2024-06-12 18:34:46,87502.34,Groceries,Meghalaya,21,3,0,0,Mobile,Wallet,0
TXN00008787,USER2417,2024-06-28 11:33:46,21224.92,Electronics,Manipur,9,1,0,1,Desktop,UPI,0
TXN00008788,USER3316,2024-04-01 20:51:46,31125.45,Education,Assam,17,0,0,0,Mobile,UPI,0
TXN00008789,USER8358,2024-03-17 05:35:46,40639.47,Groceries,Arunachal Pradesh,18,1,0,0,Mobile,Wallet,0
TXN00008790,USER4932,2024-05-24 16:58:46,22532.22,Groceries,Haryana,10,1,0,0,Mobile,UPI,0
TXN00008791,USER7204,2024-05-02 03:48:46,33270.8,Electronics,Meghalaya,13,2,0,0,Mobile,UPI,0
TXN00008792,USER2287,2024-01-02 13:58:46,88346.72,Entertainment,Tamil Nadu,3,3,0,0,Mobile,UPI,0
TXN00008793,USER2118,2024-01-23 18:35:46,13951.61,Electronics,Himachal Pradesh,15,4,0,0,Desktop,UPI,0
TXN00008794,USER9744,2024-02-08 02:53:46,44430.38,Others,Assam,2,3,0,1,Mobile,Wallet,0
TXN00008795,USER8637,2024-09-22 19:19:46,31165.6,Others,Mizoram,21,4,0,0,Mobile,UPI,0
TXN00008796,USER1660,2024-04-16 18:46:46,7808.76,Education,Madhya Pradesh,10,0,0,0,Mobile,UPI,0
TXN00008797,USER9907,2024-01-30 22:43:46,9702.92,Travel,Meghalaya,4,3,0,0,Mobile,Wallet,0
TXN00008798,USER7922,2024-05-20 14:02:46,78509.5,Others,Tripura,20,4,0,0,Desktop,UPI,0
TXN00008799,USER9104,2024-09-20 06:22:46,85248.07,Entertainment,Chhattisgarh,1,3,0,0,Mobile,UPI,0
TXN00008800,USER7337,2024-04-13 23:33:46,74166.62,Healthcare,Chhattisgarh,11,1,0,0,Mobile,UPI,0
TXN00008801,USER3529,2024-07-31 11:41:46,53968.98,Travel,Assam,12,0,0,0,Desktop,Wallet,0
TXN00008802,USER4970,2024-07-26 07:06:46,77288.68,Travel,Madhya Pradesh,1,3,1,0,Tablet,UPI,0
TXN00008803,USER4407,2024-09-03 08:39:46,15286.37,Education,Haryana,4,1,0,0,Desktop,Wallet,0
TXN00008804,USER8416,2024-05-31 02:01:46,78042.14,Bills,Haryana,22,1,0,0,Mobile,UPI,0
TXN00008805,USER5760,2024-03-11 15:11:46,42405.17,Bills,Mizoram,18,0,1,0,Mobile,UPI,0
TXN00008806,USER2897,2024-11-02 15:34:46,75056.52,Education,Manipur,23,3,0,0,Mobile,UPI,0
TXN00008807,USER7364,2024-01-26 14:18:46,22852.16,Groceries,Bihar,4,2,1,0,Mobile,UPI,0
TXN00008808,USER9464,2024-06-09 20:11:46,83271.09,Bills,Sikkim,2,2,0,1,Mobile,UPI,0
TXN00008809,USER5087,2024-05-24 06:54:46,56854.84,Shopping,Tripura,18,2,0,0,Desktop,Wallet,0
TXN00008810,USER5374,2024-07-03 04:52:46,833.02,Bills,Nagaland,18,1,0,0,Desktop,UPI,0
TXN00008811,USER8607,2024-01-05 11:57:46,51974.79,Education,Gujarat,10,3,0,0,Mobile,Card,0
TXN00008812,USER5019,2024-02-05 13:54:46,31096.92,Electronics,Jharkhand,11,4,0,0,Mobile,Card,0
